hash,diemqt
2b96fc96ee2e0090a42957d84ccd09cda2c72b74,8.21
9c8c8ca8e36d83954ecf380f84b01759c8363df6,8.62
e6900f649459ddbd9ee38b93582378162c8d77ac,9.25
952e48fc51ee7afbd972a8305c2f22a80ce9ce92,9.76
9bbf52d74e4300842b27973d5e1d65a74c54c1b9,5.77
50708257bf26f0b517a6fa6acaa444d13f6006fc,8.93
8142efda300bc5bd5a3368d957f2904fb41a6062,9.6
a593667aa30cd094ca66d70dbb5ee98fc64d38f0,8.5
b51b95c923fbe5e4f47342faa554cacb44477016,8.03
370a904c5a7deb4ae08f111c87564b0180d572b4,1.81
9906fd2917a481b373848f6d084228f34ace63a4,8.78
ce56b4a23981e6c9f70e87f087bc1be07fdf25cd,9.2
09cbbae64d03af8ca53224aaef7657171ba27f50,8.51
b729f209cdcbb802e5f6f16fd902793131660968,8.62
c3635fc4a7b4545fc6df8dcad81f86d1e08c66cc,9.31
541270fc6468b9399001ee5a8bfa0cd380e1db60,8.54
739d06c41287f6661d2c1879f42b56d45454e815,8.22
a576ed0ff4b19b2c864b2c489227a491ac670b84,8.69
bda97a680a69285ab84aefb75abb53676e7f6b55,8.74
53b56263b633c2be1e87243fd37356c924eb9a4e,8.92
9d69c1d50467997289ee1396002cd197883a2b74,7.38
1c38445c67beb9a58777c87a9c059cea1ccf2223,9.09
0ba5c041f797e8baecc5f32034046994b801cbcf,5.12
2383a9a33025aa8759fee9a890f6420df0fc8b47,8.9
081cbf0e54173c1b4c90be93a514521bc9c710fb,8.66
a3748712b8685edb49cf966b7e662e1647503013,8.59
a40402ff4c87721e74766e6751bb458653b3e686,9.02
4ff3fa101f0b4c9777b996d2e1b338a529eedb6b,8.28
4b3052a36e3e54cb3458984b0ffe5f2808445353,8.16
bf9e4a55173e6e65b88bbf4f18744ea043b07ed6,6.65
8c5d6de5fca9e769de9676c911d9e082ec1a9fb4,7.43
1ccece483f66d68acf592f017c1b5ca6c682542a,9.66
2e8b47e527548d947c688069d4a5c60ed67ace19,7.75
f679eb92d1581b842e213a6d2a8a74a0b9ede984,6.59
cac291a9658d7ef15e1ef0c71b188d96eec19ad0,8.19
23e8b9776a349c810234bb174f7326d14c89bce5,9.3
ce5a9a38579b80879f4de53eaab2d0083b685d62,9.61
aeae992591ef4a9423528eb6029301cbd29daff5,9.05
132d544dce1633485350dd582ed7f13fad5da3f4,8.66
2e1dbf534b47dc518c2d4d577d312f6969d9e6b9,7.2
911315669fafba0a06cdbf08da7cff7e81f49759,9.27
9c03af1da21c500de8e0a1be24e3c22d341961ca,9.86
ea8f19a7914d05412dc4159108d93d42a675e2e8,9.82
746be138d650a2627e814da73cf09cfbf3127bd4,4.49
0aad9682c3c4280eb05dbd27e6cab55f4b1ae4b4,8.93
add7a23a1b66010154da076a059216a13b90191a,9.48
598a40125a414f949647ee201ecbe39553bedb6a,9.1
ea79d40b446a3660b4d0b01e53fc4a14bc18f60e,8.19
798e6393c36bd3b6dc0a9f97de7d4c87a6e5b252,5.49
fe659e147194c97b69278c8effb4041297398009,5.81
88003ba023714648c4312658ad9a4b3703e56de0,7.32
b7289b3b24fd67017ed82f62a889b4c9a0fb5ba4,6.36
82ab2a968469bfa6a3dd02ca619f80a440ff3b98,9.8
5504396737eadc63295f751ebf765c22b35b23db,8.62
aa2288779d4ddfe46b3dcab170577d4f5096ab15,7.78
9b788cef19b68860b4cba1f072cfc4744e6610b7,6.09
40a41a33c4e0168e2716a09cecc11cc3abb5dbe0,9.13
b002ea316ac314e47c6aceffd6583bd300962387,9.3
44327e7dea2e5f69fea97c9333f7cd64484303c5,9.71
6dc988c0cbd4f0ba3d2217d8b84911b6a8d81c47,8.9
9d789185f1d5fb7bd42acd9d6dc1f5380fef1c4c,9.62
0367f82909c46a900501cc32d02b913923f75314,9.36
180a4c5f90b6d7bd4993c51385fb00b4d32d2834,9.9
394f4eb7fa3337f92a1148e8e9ba1727995bc8f5,8.85
17ce312f66b2f6b7c5766e4d5cb1f7452aa20911,9.85
2855b4b4d03c37c94117e615a25e0e321ec8d77a,9.77
7d9accfb703fb86e2d5f39929309e7f273b46c79,6.77
e45204eccdaf94faa580c54b1fe1289c97b1f56c,5.82
a62742a35ef9194f7da07e547fe13f99bb6257bd,8.73
ebdfeac0c48444c5f4fd377145b2d97e12c78cac,5.65
e659bb37740950badc7fac606f227ba5f74fa866,9.72
c3bf932c28538beb5024e80bd06e09c44661c8f7,5.73
b56069b7f468c9cb3ff1ed8830af52d4e2fe60c0,9.12
0d815307d5307124d148bbebfb41497230c4bd15,9.54
dbc27d6c8a04413d73a885a7b2c2d8db605504fe,5.55
bb6bcc05d3ef04c14c73ce93dad8c9ea60f5297b,9.38
e4935a868e50ec1951f892af50e2f5886c935919,5.8
73af3f8e00b50a4444bbbb431c83075dfde4cbd6,9.66
308b8bd2a17694ea81d601d025d5cb4ea6fc1fba,9.64
1db86260a9c5f649ae36ccd97c36920df2d51d20,9.23
c670d2529bab25c82fc7c3757cb11e7f2e404de8,9.89
06024da8147b5cf6105beb4c403f67cf1ff0aea1,9.82
d37f552ad5c3e1e1c3fc9aebbea6cf50e1b9f334,9.91
209d7c77e7a150b6990a3372f7cb24da0c0e7e07,9.5
67212308d026508fd5b6942ffbbdd7b0be2e89de,7.72
653de78f41ee12882a2cbc4177fb3c4e5c3eac28,7.0
2cddc42a00117daf32501cba07d6dc181de7ed24,8.72
66f103845d668685765328530c0aa2d71a0ce0d4,9.63
c667e08eaa5cf47dba38ac81da9c185659db42c2,10.19
e105dc9d8869af3a83704a5d048424441ce4ad01,6.06
39abf25961f2094474ac7c9d9d85735ecfaa10f8,6.65
1a68900dd1fd8fa7892cc9450d53e991ca241785,9.54
97469bc8eac2e4fd57266fa9821a50561a4d8473,9.25
f639cf4aa4008b2bf51b274cc01dede03666150e,9.48
9a5d7462df7a85794cd0d7d2c510ebf725d2e13d,9.67
73ec1e02101d9e26fb75fe8580eec218d09ba78b,5.39
d5841f944022e9ef49bf6ac9b5546dd82ab2784f,9.44
263102b5e7fbad9de96373d99c0697d8db856bb0,9.07
242788be909743713c5ade123c9f0b13cc4b2db6,9.34
d28c344507f89c41df926794e0d5a96d10349014,9.55
3b0e56cb91cf7c26836c7fe857ef2fef62c2031f,9.39
ab4e0b5338de7292c155831c4bd68a740ae6d05f,9.3
0eb93817d6eb3d5bd3e44dbc75971eea193b924f,9.59
9de51c3306c206bfeaf41f4aafc8526300a9f103,9.47
c072621681c71501470509aeb1c51e3f9f98df5e,9.49
ed8ffb58d172827f17d1abead83d9b8c44b554df,5.23
0b26c12ecc1bc4c1f127d5e6f6302b1b0b584faf,7.52
ccc7600e812ec5b6e75a9b4e2b04f00a48d1a9dd,9.71
3d4f612148056feeb651f4711c1f640f5015101a,4.3
2f968a678a61cc1179708dc2820405e288ca9c67,7.08
78269c872dcec789b204623749f7d1bae813fe49,9.4
c52fc84d8cd2335788c472ff6fa6b3aaaa8f2252,10.2
e58eaf39ea458008043bd1472f267706524f1fc2,8.25
9cf17df2214b19cf4cd63df22b802afde8cb98eb,9.43
673ca800a97efc5b14397e331006ebe67258bf1d,9.51
74ca49651c685988e265884821dcfe0961a1ebdf,6.65
020f253c343856ea875e959023e79fb1d4d9c0a3,9.75
83e4ca230ab9b35d221d09d335850af44966b772,8.89
7b7d0625e7d073af7c6fa7c1df5ca43ab1232aba,9.62
1ff3bf1f9353578bd902ce0b3879369b46c72640,1.36
78ca432228d8679112c09d9b3d50491c5539681a,9.63
9b536900fbffe20f4db747af055dec68b3ddb6ab,9.31
0b4355398b9c16ac0a7f559752e83b655f5aa6c7,9.03
9eef5b76500d606c0ace08b9cd3ee9403e9e9664,10.03
5612b36a1b2a4d596254bc506f503c7c94f82950,8.0
5cc1caec2eb0968d6d30a6f95dd41d04e80c3f2c,10.07
70442b24f09aaf25882d54ff0ec72738c00a41df,9.73
0e63b2194be2efd4b5b5f2b6e2d77ac12aaadec3,9.38
495a7aa30e85503d9a2027af83cd32af0eb7b030,7.29
4cc8a421bf0c776aae86c3838ed759171d4cee50,7.45
f94ac320b67f53eb86a68cf30fcced221092e7fa,6.89
c8bd30152ccbeebb18f9b1fedac0869f845980df,10.31
f4a045088bd0003226023c10214248049d9da90f,4.33
93635a4013ec683f217cad90ca4e41aa557c3922,4.21
10ab3b376215f6afcfc642ea66a50f92cf944717,9.43
761459daa69061bdf66d850ebf8877f0c84e48ae,3.18
63b684c9976d06a32dbcdc4685592cd713f9121e,7.27
c32840e4bedac9715b49ce3f04b3dedb98007cfe,1.63
8ab396fa5981adcdc777254c57ea744f1fd4cd2c,8.1
987888aba1d68d84a51fcfef4131d649024e0aec,8.93
4932174dcf0408a7eb862930c9c6be33d30825a6,9.87
4644e181d653c04f17f76eed400fdf52a43b2237,7.85
ee30201b0b1261fcb6cf010787990ec87343d300,9.04
503affec12fb99997f583ed73b60262572694795,9.89
f2418c1ba0f63cb975e6d8c26ce4a145b11ad924,5.92
713487f0de26590bca3c759e2fef02b3a5bad9fd,9.84
c4f595ca17b4c13287b0beec0dbd45d0e356055b,3.74
79f071f88a5c4c3bd278b93f9f622e90e15a10f0,2.67
